id.tweet	date	author	text	app	followers	following	first.HT
1.29503873389347E+018	2020-08-16 16:44:29	@luz_guijarro	"RT @ElHuffPost: Varias decenas de personas se manifiestan en Madrid contra el uso de la mascarilla al grito de ""queremos ver el virus"" https://t.co/DANAu3kHGJ #Madrid16A"	Twitter for iPhone	2626	1986	Madrid16A
1.29503873435905E+018	2020-08-16 16:44:29	@BadMainMav	RT @ButifarraD: Los que habéis acudido al #Madrid16A, sois unos hijos de put@!!! https://t.co/8OYv1eSH4C	Twitter for iPhone	45	339	Madrid16A
1.29503873435904E+018	2020-08-16 16:44:29	@frangafo84	RT @Manuelverh: Esto es indignante. ¿Se creen que nos gusta llevar mascarillas y guardar las distancias? A nadie le gusta, pero lo hacemos para cuidar de nosotros y de quienes nos rodean. Todo, para que ahora lleguen estos y lo quieran tirar todo por la borda. ¿Dónde está la policia? #Madrid16A	Twitter for Android	86	503	Madrid16A
1.29503873434629E+018	2020-08-16 16:44:29	@aitor2lopez	RT @revistamongolia: Se le está cambiando la vox	Twitter for Android	400	533	None
1.29503873453101E+018	2020-08-16 16:44:29	@Fran_Guerrero90	Viva el amor, viva la vida y viva el retraso!!!!! Y ahora para el puto hospital a hacerte las pruebas para dar positivo SIIIIIII!!!!!! 👏🏼👏🏼👏🏼	Twitter for Android	445	541	None
1.29503873512659E+018	2020-08-16 16:44:29	@mimonllo	RT @DIEGOSPNR: no culpéis a la mascarilla de que no os llegue el oxígeno al cerebro #Madrid16A	Twitter Web App	82	579	Madrid16A
1.29503873521881E+018	2020-08-16 16:44:29	@Magnorrin	RT @julymed08: Y os invito, después que terminéis vuestro espectáculo, a venir conmigo y repasar los ingresos y fallecidos de los últimos meses por ese “virus que no existe” y ojalá que sintáis un poco de empatía, y que viváis en vuestra alma el dolor de dar el pésame una y otra vez. #Madrid16A	Twitter for iPhone	139	316	Madrid16A
1.29503873516017E+018	2020-08-16 16:44:29	@upebecares	Estos son los que dicen que la peste fue un complot para implantar la imprenta y el Renacimiento. Si no fuera porque son un peligro para la salud pública su ignorancia daría hasta ternura. Ojalá dejen a la policía sin papel de multas.	Twitter for iPhone	1033	2014	None
1.29503873661967E+018	2020-08-16 16:44:30	@javiazzc	Miguel, perder a una madre por el covid y promover una concentración masiva en Madrid mientras ocurren rebrotes se contradice solo, tienes el ejemplo perfecto para saber que no hay que hacer justo lo que tú estás haciendo	Twitter for Android	304	262	None
1.29503873679175E+018	2020-08-16 16:44:30	@Samsara_bw	"Para los ""iluminados"" por decir algo del #Madrid16A que vergüenza ajena siento después de todo, de la gente que ha fallecido y los que se han dejado y siguen dejándose la piel. Por vuestra insensatez así nos va a ir...Me quedo corta con todo lo que ponga"	Twitter for Android	55	124	Madrid16A
1.29503873705172E+018	2020-08-16 16:44:30	@mariacollazo_98	RT @DavidClout1981: A los que de verdad habéis organizado esta mierda #Madrid16A y os escondéis tras @BoseOfficial   Mirar este vídeo  https://t.co/ANUPgzuPPo	Twitter for Android	124	205	Madrid16A
1.29503873755509E+018	2020-08-16 16:44:30	@46adri	Y a esta gente también hay que atenderla en los hospitales en caso de contagio...	Twitter Web App	293	592	None
1.29503873852819E+018	2020-08-16 16:44:30	@OniBelfi	RT @OmarAlvarez_: Me da bastante lástima que las autoridades que todos pagamos por una puta vez no entren aquí con gas mostaza. Madre mía las cabezas... https://t.co/ZxqDMDB1Ff	Twitter Web App	427	1578	None
1.29503873902724E+018	2020-08-16 16:44:30	@MaraSOrtiz1	RT @CensoredJules: Esto no es libertad de expresión, esto es una secta de criminales atentando contra la salud pública. #Madrid16A  https://t.co/7yprEqzdEr	Twitter for Android	67	711	Madrid16A
1.29503873937962E+018	2020-08-16 16:44:30	@MrSerginho	RT @paseamosjuntos: ¡ROTUNDO EXITO DE CONVOCATORIA! ¡ESTO YA ES IMPARABLE! Ahora mismo aquí en plaza de Colón, Madrid #YoSoyLaResistencia #Madrid16A https://t.co/39StWmeYmq	Twitter for iPhone	153	130	YoSoyLaResistencia
1.29503873914049E+018	2020-08-16 16:44:30	@muybienmeparece	https://t.co/wOgQdVE1NV	Twitter Web App	542	592	None
1.29503873981157E+018	2020-08-16 16:44:30	@Maribel_Florido	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter Web App	591	1641	Madrid16A
1.29503873975285E+018	2020-08-16 16:44:30	@Marcos_Alfaro_	2020, agosto: se han escapado unos putos monos del zoo	Twitter for Android	37	65	None
1.29503873998354E+018	2020-08-16 16:44:30	@UnBooRadley	RT @Daniel_SM9: La fumada que llevan los del #Madrid16A es histórica. https://t.co/YLbtg2RUtH	Twitter for iPhone	187	203	Madrid16A
1.29503874017235E+018	2020-08-16 16:44:30	@javiisotii	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for iPhone	1532	1391	Madrid16A
1.29503874061268E+018	2020-08-16 16:44:31	@PatataConPatas7	RT @Rafa_Pons: No hay que descartar algún tipo de trombo. https://t.co/3f0zk1A6bk	Twitter Web App	90	711	None
1.29503874113698E+018	2020-08-16 16:44:31	@Leceta_23	RT @IbaiLlanos: Nos vamos a la putísima mierda	Twitter for Android	107	117	None
1.29503874151032E+018	2020-08-16 16:44:31	@julialunaa23	RT @Daniel_SM9: La fumada que llevan los del #Madrid16A es histórica. https://t.co/YLbtg2RUtH	Twitter for Android	86	106	Madrid16A
1.29503874151446E+018	2020-08-16 16:44:31	@Samuelhd99	RT @IbaiLlanos: Nos vamos a la putísima mierda	Twitter for iPhone	400	462	None
1.29503874270151E+018	2020-08-16 16:44:31	@DarioBurgos_	RT @Daniel_SM9: La fumada que llevan los del #Madrid16A es histórica. https://t.co/YLbtg2RUtH	Twitter for Android	616	775	Madrid16A
1.29503874261344E+018	2020-08-16 16:44:31	@Ignacioher97	RT @easyquartier: PA-YA-SO	Twitter for Android	429	949	None
1.29503874280636E+018	2020-08-16 16:44:31	@DiosdelViento	Chicos recordad que las drogas son muy malas	Twitter for Android	308	182	None
1.29503874298671E+018	2020-08-16 16:44:31	@nelitagolden09	RT @Daniel_SM9: La fumada que llevan los del #Madrid16A es histórica. https://t.co/YLbtg2RUtH	Twitter for Android	550	1861	Madrid16A
1.29503874315871E+018	2020-08-16 16:44:31	@BetaniaMbetania	RT @Alexis96500129: Este soldado lleva un burro en sus hombros, no lo hace por que ama a los burros, sino por que el área está minada. Si el burro hubiera dado vueltas libremente todos hubieran volado por los aires. Mantener a los burros controlados en este momento es vital. MIGUEL BOSE #Madrid16A https://t.co/p0mumLAQLG	Twitter for iPhone	191	473	Madrid16A
1.29503874466439E+018	2020-08-16 16:44:32	@MiriamSite	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for iPhone	220	121	Madrid16A
1.29503874483635E+018	2020-08-16 16:44:32	@elena_melendez_	RT @TargaryenAGR: Entrando al hastag #Madrid16A https://t.co/0C0j7x3Z7d	Twitter for iPhone	309	326	Madrid16A
1.29503874514258E+018	2020-08-16 16:44:32	@__maartadz	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for Android	187	256	Madrid16A
1.29503874529779E+018	2020-08-16 16:44:32	@AntonioCanoEnf	RT @bicicletagris: Me fascinan los husos horarios, es increíble como aquí son las 18:30 y en la Plaza de Colón el siglo XI. #Madrid16A	Twitter Web App	2659	1383	Madrid16A
1.29503874570876E+018	2020-08-16 16:44:32	@adribrana	RT @IbaiLlanos: Nos vamos a la putísima mierda	Twitter for iPhone	599	518	None
1.29503874593952E+018	2020-08-16 16:44:32	@SolitaryMan_13	Y digo yo, ¿esta gente está incluida en los derechos humanos? Porque serían buenas ratas de laboratorio para el avance de la ciencia.	Twitter for Android	738	376	None
1.29503874639663E+018	2020-08-16 16:44:32	@LadyLatiguitos	"RT @gloriafortun: ""Yo soy la resistencia"" dice un tío que estuvo armariado décadas para vender, tuvo hijos mediante explotación reproductiva, ha separado a los hermanos cuando lo ha dejado con su pareja y lanza peligrosos e ignorantes mensajes conspiranoicos sobre las vacunas y otros temas.Yaaa..."	Twitter for Android	340	504	None
1.29503874797375E+018	2020-08-16 16:44:32	@NataliaVancells	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for Android	127	414	Madrid16A
1.29503874807441E+018	2020-08-16 16:44:32	@Lia_299	RT @Warrior87x: L@s que asistan a #Madrid16A deberían perder el derecho a la Sanidad Pública si enferman de COVID. Fin.	Twitter for Android	93	51	Madrid16A
1.29503874820025E+018	2020-08-16 16:44:32	@marcoslop__	RT @DoSarela: Vil Gates está conspirando contra la humanidad. #Madrid16A https://t.co/3aKK6OKM0J	Twitter for iPhone	1271	766	Madrid16A
1.29503874825051E+018	2020-08-16 16:44:32	@PIntencional	RT @alanla343434: Y Miguel ? Donde está Miguel ? Anda que como no haya ido ... la que has liado 🐣!!! #Madrid16A	Twitter Web App	409	971	Madrid16A
1.2950387481583E+018	2020-08-16 16:44:32	@MartaPimar	"RT @QVEF_: ""Pues yo tengo un amigo que lleva toda la vida drogándose y no le ha pasado nada"" El amigo:"	Twitter for Android	3247	1520	None
1.29503874837214E+018	2020-08-16 16:44:32	@guayo900	RT @malditobulo: ❌ Bulos que atacan nuestra salud. Ayúdanos a pararlos. Datos y evidencias contra las mentiras.  Que no te la cuelen con estas teorías de la conspiración sobre la COVID-19 #Madrid16A https://t.co/HY4ETn0EtU	Twitter for Android	350	852	Madrid16A
1.2950387488167E+018	2020-08-16 16:44:33	@PalomaPerez009	RT @Fumatron_S: ¿Mascarilla o tubo endotraqueal conectado a un respirador? Tú decides que prefieres. #Madrid16A https://t.co/Gbr8qsDBhL	Twitter for Android	284	336	Madrid16A
1.29503874878326E+018	2020-08-16 16:44:33	@sergalo	RT @Medicilio: Los que vais a ir al #Madrid16A si luego necesitáis atención médica también vais a rechazarla? Es por respetar vuestra decisión. #COVID19 #coronavirus #16Agosto	Twitter for Android	289	459	Madrid16A
1.29503874867833E+018	2020-08-16 16:44:32	@luciavase	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for iPhone	463	606	Madrid16A
1.29503874887547E+018	2020-08-16 16:44:33	@habemussumito	RT @Fumatron_S: ¿Mascarilla o tubo endotraqueal conectado a un respirador? Tú decides que prefieres. #Madrid16A https://t.co/Gbr8qsDBhL	Twitter for Android	51	90	Madrid16A
1.29503874898452E+018	2020-08-16 16:44:33	@jorger87x_jorge	RT @IVIIMCMLXXX: ¿Estos son los Bosé?	Twitter for iPhone	4577	4862	None
1.29503874904313E+018	2020-08-16 16:44:33	@DonBlinders	Decían que la pandemia iba a dejar un mundo mejor. Jajajjajjajjajjajjajjajjaaajajaa	Twitter Web App	209	247	None
1.29503874935777E+018	2020-08-16 16:44:33	@CarolinaCarol91	RT @Luis_Endera: POR FAVOR, si algún periodista que me sigue va a cubrir #Madrid16A que pregunte a los manifestantes a qué partido votan. Necesito saberlo, gracias.	Twitter for Android	590	131	Madrid16A
1.29503874970181E+018	2020-08-16 16:44:33	@OPCrasher_	Que esos irresponsables no sean atendidos en los hospitales, si se contagian.	Twitter for Android	327	1527	None
1.29503874977724E+018	2020-08-16 16:44:33	@geografosubjeti	Entre Langley y Algete	Twitter for Android	2856	2234	None
1.29503875069168E+018	2020-08-16 16:44:33	@buttercri	RT @JL69: Plaza de Colón en estos momentos #Madrid16A https://t.co/d0t9cqODqE	Twitter for Android	34964	455	Madrid16A
1.2950387517067E+018	2020-08-16 16:44:33	@Mar77900865	RT @GatunaGuerrera: Mañana vamos a la manifestación por nuestra libertad.  Basta ya de tomadura de pelo y limitación constante de nuestros derechos. Nos mienten y nos prohíben todo.  Plaza Colón - 19h, domingo 16 de agosto.  Ya no hace calor. ¿Quién se viene?  #Madrid16A #manifestación #COVID19 https://t.co/d8Kcn7k1zC	Twitter Web App	406	832	Madrid16A
1.29503875216386E+018	2020-08-16 16:44:33	@GemaNieto81	Qué poco tardaría la policía en disolver a palos cualquier protesta contra el fascismo o la monarquía. En cambio, ¿dónde están si los que se manifiestan son cacerolos histéricos o conspiranoicos antimascarillas? #Madrid16A	Twitter Web App	2670	992	Madrid16A
1.29503875236938E+018	2020-08-16 16:44:33	@twinkabauter	RT @sandrajilla: Y yo q pense q lo de los americanos q bebieron lejía era imposible de superar #Madrid16A	TwitPane for Android	72	337	Madrid16A
1.29503875306146E+018	2020-08-16 16:44:34	@erpmegneg	RT @spicekarmelus: A los cretinos del #Madrid16A no les gusta la mascarilla. Igual prefieren un tubo endotraqueal.	Twitter for Android	445	521	Madrid16A
1.29503875350178E+018	2020-08-16 16:44:34	@crisspuntorom	espero que cuando se contagien no vayan al hospital	Twitter for iPhone	28	50	None
1.29503875386674E+018	2020-08-16 16:44:34	@Dukasdukasx	RT @paseamosjuntos: ¡ROTUNDO EXITO DE CONVOCATORIA! ¡ESTO YA ES IMPARABLE! Ahora mismo aquí en plaza de Colón, Madrid #YoSoyLaResistencia #Madrid16A https://t.co/39StWmeYmq	Twitter for Android	17	130	YoSoyLaResistencia
1.29503875392547E+018	2020-08-16 16:44:34	@kirinator	"RT @elpadrecorajede: ""ÚLTIMAS Hora"": ""Un brote de tarados se ha localizado en la plaza de Colón"" #Madrid16A"	Twitter for Android	58	452	Madrid16A
1.29503875387514E+018	2020-08-16 16:44:34	@Maig66Olga	RT @ManuEscritor: Miguel Bosé ya no es un artista venido a menos, sino un villano miserable venido a más.  #Madrid16A	Twitter for Android	791	1336	Madrid16A
1.29503875411839E+018	2020-08-16 16:44:34	@Rogeerr__	RT @Fumatron_S: ¿Mascarilla o tubo endotraqueal conectado a un respirador? Tú decides que prefieres. #Madrid16A https://t.co/Gbr8qsDBhL	Twitter for Android	161	179	Madrid16A
1.29503875430296E+018	2020-08-16 16:44:34	@domicostam	RT @mariocalonge: https://t.co/ffKFT1rhnD	Twitter for Android	78	262	None
1.29503875430295E+018	2020-08-16 16:44:34	@marks_ag	Y que de estas personas dependan miles de puestos de trabajos? Que puto asco	Twitter for Android	344	629	None
1.29503875473496E+018	2020-08-16 16:44:34	@Selu_Benny	RT @Daniel_SM9: La fumada que llevan los del #Madrid16A es histórica. https://t.co/YLbtg2RUtH	Twitter for Android	537	458	Madrid16A
1.29503875517118E+018	2020-08-16 16:44:34	@DiegoExposito8	Es que me cago en dios y en las semejanzas	Twitter Web App	47	134	None
1.29503875516269E+018	2020-08-16 16:44:34	@JorgeM_Olloqui	Espero que les hayan pasado lista y si van a un hospital les digan, no queríais  ver el virus?? Pues arrancando!!	Twitter for iPhone	1119	977	None
1.29503875557382E+018	2020-08-16 16:44:34	@silviiifc	RT @SmititosDani: No diré lo que me gustaría que pasara	Twitter for Android	231	182	None
1.29503875699563E+018	2020-08-16 16:44:34	@MissSimpatia93	Los Españoles no tienen un punto neutro. O son muy inteligentes o son como en este video.	Twitter for Android	205	376	None
1.29503875838396E+018	2020-08-16 16:44:35	@BasesFirmes	RT @BoseOfficial: Concentración Masiva #Madrid16A La cita es a las 18:00hrs en la Plaza Colón, Madrid. https://t.co/f3F4SD8EjM	Twitter for Android	647	1020	Madrid16A
1.29503875882442E+018	2020-08-16 16:44:35	@Rodrigo38191073	RT @Fumatron_S: ¿Mascarilla o tubo endotraqueal conectado a un respirador? Tú decides que prefieres. #Madrid16A https://t.co/Gbr8qsDBhL	Twitter for Android	85	236	Madrid16A
1.2950387589922E+018	2020-08-16 16:44:35	@wayfarstranger	¿Cuántos terraplanistas acudirán a #Madrid16A?	Twitter for Android	88	453	Madrid16A
1.29503875911383E+018	2020-08-16 16:44:35	@_swordswoman_	"RT @satanxalonso: ""El virus no existe y no ha matado a nadie"" ""El gobierno ha matado a 40000 personas, gobierno asesino"" https://t.co/Fgj37ksqiw"	Twitter Web App	5320	5304	None
1.29503875923966E+018	2020-08-16 16:44:35	@PeterFlanagan_	RT @JesusMoglez: y nos hemos reído de los negacionistas americanos	Twitter for Android	209	409	None
1.29503875981009E+018	2020-08-16 16:44:35	@AlexStraits	Esta gente tambien tiene derecho a voto	Twitter for Android	530	640	None
1.29503876113122E+018	2020-08-16 16:44:35	@OpinionAcritica	RT @abogado_st: #Madrid16A Esta foto va dedicada a los que pasan las normas por el forro, ya estamos aquí nosotros para pagar vuestras consecuencias, gracias de verdad! Cuando queráis volvemos a quedar a las 8 para aplaudir vuestra hipocresía... pd: quien se ofenda...sabrá por que se ofende! https://t.co/xNvq8XmVbM	Twitter for Android	268	2135	Madrid16A
1.29503876153395E+018	2020-08-16 16:44:36	@SergiNene	RT @estuveayer: Convertir la negativa a llevar mascarilla en un ejercicio de rebeldía es una tontería. La rebeldía se muestra ante el poder que nos somete de manera injusta. Esto es simplemente atentar contra el bien común: la salud de toda una comunidad. #Madrid16A https://t.co/YV0PFYDLE7	Twitter for Android	467	2080	Madrid16A
1.29503876144584E+018	2020-08-16 16:44:36	@trompeniero	RT @IbaiLlanos: Nos vamos a la putísima mierda	Twitter for Android	7	14	None
1.29503876161364E+018	2020-08-16 16:44:36	@paulek91	RT @GobernoAlem: A ver, a los del #Madrid16A, solo os pido una cosa. Poneos una pulsera o una camiseta que diga que sois vosotros, algo que os identifique. Y así cuando os vean entrar por urgencias sabrán que NO hay que atenderos.	Twitter for Android	146	314	Madrid16A
1.29503876192399E+018	2020-08-16 16:44:36	@mariajoseconesa	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for Android	98	119	Madrid16A
1.29503876204146E+018	2020-08-16 16:44:36	@barbysev	#Madrid16A no os manifestais cuando el gobierno nos miente y se ríe en nuestra cara...y os manifestais por esto... Ojuu...	Twitter for Android	1184	4235	Madrid16A
1.29503876234753E+018	2020-08-16 16:44:36	@MrtnzVallekas	RT @dmartinezpr: Me tocan mucho las narices los de #Madrid16A porque llevo muchas semanas sin ver a mis padres por miedo a haberme cruzado con algún contagiado y haber pillado el virus sin saberlo. Esta panda de locos luego se va a pasear alegremente por Madrid y nos podemos cruzar ellos.	Twitter for Android	683	771	Madrid16A
1.29503876227212E+018	2020-08-16 16:44:36	@nelitagolden09	RT @sisiblac: esto es atentar contra la salud pública, un puto delito, dónde coño está la policía multado a esta peña por no respetar la distancia o ir con la mascarilla bajada????	Twitter for Android	550	1861	None
1.2950387624441E+018	2020-08-16 16:44:36	@LazcaSiTeQuiere	Viva la vida dice una señora me cago en dios, que se queda sin vida señora!!!!!!!	Twitter for Android	59	160	None
1.29503876256992E+018	2020-08-16 16:44:36	@AlbaHuelamo	Se le ve fresco al pana Miguel	Twitter for Android	419	870	None
1.29503876279632E+018	2020-08-16 16:44:36	@joseluislrivas	Mimá cómo está la peña...	Twitter for Android	670	1168	None
1.29503876295994E+018	2020-08-16 16:44:36	@Gilda2007	RT @CensoredJules: Esto no es libertad de expresión, esto es una secta de criminales atentando contra la salud pública. #Madrid16A  https://t.co/7yprEqzdEr	Twitter for iPhone	134	645	Madrid16A
1.2950387637233E+018	2020-08-16 16:44:36	@RaulOzores14	RT @Daniel_SM9: La fumada que llevan los del #Madrid16A es histórica. https://t.co/YLbtg2RUtH	Twitter for iPhone	255	208	Madrid16A
1.29503876448666E+018	2020-08-16 16:44:36	@JanoNano11	RT @Bat_uitero: #Madrid16A Estos señores vuelven al trabajo https://t.co/OlLnl26k0x	Twitter for Android	183	128	Madrid16A
1.29503876454957E+018	2020-08-16 16:44:36	@Hyoga80	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for Android	256	431	Madrid16A
1.29503876464605E+018	2020-08-16 16:44:36	@albasunday14	RT @IbaiLlanos: Nos vamos a la putísima mierda	Twitter for Android	19	38	None
1.29503876485572E+018	2020-08-16 16:44:36	@Kum4no	Joder, no da ni para la comedia... 😞 #Madrid16A	Twitter for Android	1103	989	Madrid16A
1.29503876545135E+018	2020-08-16 16:44:36	@Nany90950257	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for Android	4	48	Madrid16A
1.29503876561493E+018	2020-08-16 16:44:37	@fedkukso	RT @raffiovalentina: Ahora mismo hay cientos de negacionistas de la pandemia, teóricos de la conspiración y antivacunas manifestándose en #Madrid16A. Dicen que las mascarillas matan. Que el virus es una farsa. Y lo gritan hoy, que ya contamos con más de 28.000 muertes y 342.813 afectados en España.	Twitter Web App	35078	6418	Madrid16A
1.29503876573646E+018	2020-08-16 16:44:37	@fortniteninja0	RT @Daniel_SM9: La fumada que llevan los del #Madrid16A es histórica. https://t.co/YLbtg2RUtH	Twitter for iPhone	32	78	Madrid16A
1.29503876649569E+018	2020-08-16 16:44:37	@DaniSusi12	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for Android	250	245	Madrid16A
1.29503876638676E+018	2020-08-16 16:44:37	@MagavaLot	RT @ElHuffPost: El revelador experimento con el que este microbiólogo muestra la importancia de la mascarilla contra el coronavirus https://t.co/r3eOdcFs66 #Madrid16A	Twitter for Android	37	155	Madrid16A
1.29503876639094E+018	2020-08-16 16:44:37	@Teuthida10	RT @IbaiLlanos: Nos vamos a la putísima mierda https://t.co/W1imtvKWN9	Twitter Web App	410	184	None
1.2950387665587E+018	2020-08-16 16:44:37	@Marcosabad27	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for Android	111	187	Madrid16A
1.29503876693619E+018	2020-08-16 16:44:37	@lwtbrightside	ME PONEN MALA LES ODIO	Twitter for iPhone	1754	488	None
1.29503876736821E+018	2020-08-16 16:44:37	@Ricardo_Marin13	RT @SMmad90: Como madrileña las personas que han ido al #Madrid16A me dan vergüenza ajena y lástima. Usad mascarilla por favor	Twitter for Android	370	558	Madrid16A
1.29503876764504E+018	2020-08-16 16:44:37	@sanchosoy	@IbaiLlanos @gatopormadrid Mi hija es sanitaria con lo cual hay que reconocer que los de Madrid16A son unos HDLGP ¿ se puede decir ? pues dicho.	Twitter for Android	59	120	None
1.29503876791756E+018	2020-08-16 16:44:37	@mireia__p	Tranquilos: en breve lo veréis.	Twitter Web App	454	864	None
1.29503876805187E+018	2020-08-16 16:44:37	@Juampe_Olmedo	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for iPhone	502	496	Madrid16A
1.29503876895786E+018	2020-08-16 16:44:37	@_conway_	RT @vaiconDios: Me pasan estos mensajes de grupos de gente que participará hoy en la manifestación #Madrid16A. Entre lo ridículo y lo peligroso... #StopPseudociencias #Plandemia @sanidadgob @interiorgob @policia @guardiacivil @SaludMadrid https://t.co/f6iT88vrtD	Twitter for Android	180	247	Madrid16A
1.29503876974219E+018	2020-08-16 16:44:38	@Mayonese_Smoker	RT @IbaiLlanos: Nos vamos a la putísima mierda	Twitter for Android	448	1405	None
1.29503877006934E+018	2020-08-16 16:44:38	@Gon_v	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for Android	247	120	Madrid16A
1.29503877248936E+018	2020-08-16 16:44:38	@Javix_DeLaVilla	RT @mmariasum_: pero qué hacéis putos payasos	Twitter for iPhone	19	61	None
1.29503877264035E+018	2020-08-16 16:44:38	@_tinygyu_	Por qué me pone que es un vídeo si yo solo veo esta foto?????? #Madrid16A	Twitter for Android	1145	2249	Madrid16A
1.29503877331995E+018	2020-08-16 16:44:38	@pedroj164	RT @IbaiLlanos: Nos vamos a la putísima mierda	Twitter for Android	52	268	None
1.29503877359676E+018	2020-08-16 16:44:38	@albiitaa1212	RT @skereunpesado: Sinceramente nos vamos a la mierda	Twitter for iPhone	32	91	None
1.29503877370993E+018	2020-08-16 16:44:38	@Sofillana	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter Web App	287	151	Madrid16A
1.29503877430141E+018	2020-08-16 16:44:39	@guille7_wow	RT @IbaiLlanos: Nos vamos a la putísima mierda	Twitter for iPhone	223	1746	None
1.29503877501433E+018	2020-08-16 16:44:39	@Ivan_Ramiro11	Sinceramente si esta gente coge el virus les dejaba a su suerte sin atención médica ni nada.	Twitter for Android	349	381	None
1.29503877533313E+018	2020-08-16 16:44:39	@IzaDany	Próximamente, Madrid de nuevo en alerta roja por taza de contagios	Twitter for Android	120	358	None
1.29503877616787E+018	2020-08-16 16:44:39	@sergalo	"RT @ElHuffPost: Varias decenas de personas se manifiestan en Madrid contra el uso de la mascarilla al grito de ""queremos ver el virus"" https://t.co/DANAu3kHGJ #Madrid16A"	Twitter for Android	289	459	Madrid16A
1.29503877617615E+018	2020-08-16 16:44:39	@laaufdez_	boa verdá que de onde non hai non se pode sacar	Twitter for Android	202	276	None
1.29503877634816E+018	2020-08-16 16:44:39	@Carmen_Rguez4	Yo creo que al final el agua de Madrid no debe ser tan buena como para que haya gente tan gilipollas.	Twitter for Android	1043	401	None
1.29503877764007E+018	2020-08-16 16:44:39	@RandomNameVS	Madre mia Los Jóvenes®, que irresponsables...	Twitter for Android	435	362	None
1.29503877859636E+018	2020-08-16 16:44:40	@PIntencional	"RT @ElHuffPost: Los manifestantes también corean ""el masón al paredón"", ""lo que mata es el 5G"" y ""falsos test, falsos positivos"" https://t.co/DANAu3kHGJ #Madrid16A"	Twitter Web App	409	971	Madrid16A
1.29503877928425E+018	2020-08-16 16:44:40	@NurseeFr	"RT @EnfrmraSaturada: Las personas que van hoy a #Madrid16A porque están en contra de las mascarillas y ""la farsa de la Covid-19"", ¿también están en contra de ser atendidas en hospitales y centros de salud llegado el momento?. Por respetar su voluntad, más que nada."	Twitter for Android	1768	93	Madrid16A
1.2950387803663E+018	2020-08-16 16:44:40	@Lunalc99	RT @Daniel_SM9: La fumada que llevan los del #Madrid16A es histórica. https://t.co/YLbtg2RUtH	Twitter for Android	181	796	Madrid16A
